elec_buy.emission_factor,elec_sell.emission_factor,elec_buy.variable_costs,elec_sell.variable_costs,weather.temperature,pv.fix,demand_heat.fix,dhs.temp_forward,dhs.temp_return,dhs_loss.fix,t_hp_air.eff_out_1,t_hp_air.max,t_hp_geo.eff_out_1,t_hp_ely.eff_out_1,t_hp_ely.eff_in_2,demand_elec.fix
0.459693041,-0.459693041,0.18,-0.04,16.9,0.355523753,85.99566475,65,45,44.60534634,3.557253638,1,3.11098,11.40692667,10.40692667,116.7192076
0.459137966,-0.459137966,0.18,-0.04,15.8,0.367894165,53.94170402,65,45,44.60534634,3.477721545,1,3.11098,11.40692667,10.40692667,114.0498198
0.461859711,-0.461859711,0.18,-0.04,15.2,0.259166355,49.52014575,65,45,44.60534634,3.435821285,1,3.11098,11.40692667,10.40692667,106.156807
0.479888794,-0.479888794,0.18,-0.04,14.3,0.110837089,64.15964677,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,90.50939495
0.505764793,-0.505764793,0.18,-0.04,13.7,0.095419068,101.7155857,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,95.01805971
0.526324647,-0.526324647,0.18,-0.04,13.3,0.038201426,109.1238791,65,45,44.60534634,3.309553191,1,3.11098,11.40692667,10.40692667,102.9521401
0.530316081,-0.530316081,0.18,-0.04,13.3,0,68.21341628,65,45,44.60534634,3.309553191,1,3.11098,11.40692667,10.40692667,102.0420207
0.528866518,-0.528866518,0.18,-0.04,13.3,0,50.77682501,65,45,44.60534634,3.309553191,1,3.11098,11.40692667,10.40692667,92.70106814
0.512080088,-0.512080088,0.18,-0.04,13.1,0,36.06092277,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,81.3060964
0.486280791,-0.486280791,0.18,-0.04,13.2,0,61.17229838,65,45,44.60534634,3.303164093,1,3.11098,11.40692667,10.40692667,67.23743781
0.459528449,-0.459528449,0.18,-0.04,12.9,0,96.68681027,65,45,44.60534634,3.284143954,1,3.11098,11.40692667,10.40692667,54.73858848
0.445088338,-0.445088338,0.18,-0.04,13,0,119.2958051,65,45,44.60534634,3.290459615,1,3.11098,11.40692667,10.40692667,52.38512234
0.430921937,-0.430921937,0.18,-0.04,13.4,0,134.2849414,65,45,44.60534634,3.315967054,1,3.11098,11.40692667,10.40692667,53.81000783
0.41028684,-0.41028684,0.18,-0.04,12.9,0,146.1704761,65,45,44.60534634,3.284143954,1,3.11098,11.40692667,10.40692667,53.54051946
0.405906914,-0.405906914,0.18,-0.04,13,0,154.4386547,65,45,44.60534634,3.290459615,1,3.11098,11.40692667,10.40692667,55.05378631
0.420496548,-0.420496548,0.18,-0.04,13.2,0,160.6411135,65,45,44.60534634,3.303164093,1,3.11098,11.40692667,10.40692667,57.72285807
0.431207684,-0.431207684,0.18,-0.04,13.7,0,176.5675682,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,68.36323905
0.420887292,-0.420887292,0.18,-0.04,12.6,0.011017623,196.5615123,65,45,44.60534634,3.265341603,1,3.11098,11.40692667,10.40692667,90.57787314
0.394704432,-0.394704432,0.18,-0.04,13,0.023979128,227.5160356,65,45,44.60534634,3.290459615,1,3.11098,11.40692667,10.40692667,122.0570829
0.365009923,-0.365009923,0.18,-0.04,14.5,0.090150046,265.8778207,65,45,44.60534634,3.38819604,1,3.11098,11.40692667,10.40692667,166.0759667
0.32323207,-0.32323207,0.18,-0.04,15.3,0.291651933,258.0136766,65,45,44.60534634,3.442734406,1,3.11098,11.40692667,10.40692667,190.5618665
0.281601767,-0.281601767,0.18,-0.04,14.9,0.332435764,170.3764863,65,45,44.60534634,3.415247505,1,3.11098,11.40692667,10.40692667,183.4399666
0.255643332,-0.255643332,0.18,-0.04,14.7,0.383078678,120.7467046,65,45,44.60534634,3.401667992,1,3.11098,11.40692667,10.40692667,181.968185
0.258306324,-0.258306324,0.18,-0.04,14.5,0.511636117,94.18901712,65,45,44.60534634,3.38819604,1,3.11098,11.40692667,10.40692667,177.377153
0.269268555,-0.269268555,0.18,-0.04,14.1,0.289649128,76.79899675,65,45,44.60534634,3.361569745,1,3.11098,11.40692667,10.40692667,184.3677108
0.292127639,-0.292127639,0.18,-0.04,13.5,0.363953407,79.31393057,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,187.8331266
0.31894007,-0.31894007,0.18,-0.04,13.7,0.259480185,78.15966372,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,191.3396149
0.368471435,-0.368471435,0.18,-0.04,13.2,0.084907291,66.13808785,65,45,44.60534634,3.303164093,1,3.11098,11.40692667,10.40692667,157.6661524
0.425978206,-0.425978206,0.18,-0.04,12.7,0.120705238,63.17035419,65,45,44.60534634,3.271585086,1,3.11098,11.40692667,10.40692667,127.5676565
0.472983685,-0.472983685,0.18,-0.04,12.4,0.059300316,73.95932946,65,45,44.60534634,3.252925856,1,3.11098,11.40692667,10.40692667,105.9555359
0.484234495,-0.484234495,0.18,-0.04,12.1,0,96.35265958,65,45,44.60534634,3.234478261,1,3.11098,11.40692667,10.40692667,106.6008292
0.48196929,-0.48196929,0.18,-0.04,11.6,0,109.8229151,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,103.934399
0.477382414,-0.477382414,0.18,-0.04,11.8,0,116.2595794,65,45,44.60534634,3.216238722,1,3.11098,11.40692667,10.40692667,112.406447
0.47506556,-0.47506556,0.18,-0.04,12.7,0,144.7481912,65,45,44.60534634,3.271585086,1,3.11098,11.40692667,10.40692667,92.6207997
0.463172441,-0.463172441,0.18,-0.04,13.1,0,171.2861341,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,74.42364194
0.455614601,-0.455614601,0.18,-0.04,12.8,0,190.7363009,65,45,44.60534634,3.27785249,1,3.11098,11.40692667,10.40692667,58.84031806
0.442337681,-0.442337681,0.18,-0.04,12.2,0,210.0127454,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,55.19932691
0.435830122,-0.435830122,0.18,-0.04,11,0,230.6513292,65,45,44.60534634,3.168590741,1,3.11098,11.40692667,10.40692667,53.72041684
0.437110387,-0.437110387,0.18,-0.04,10.4,0,256.3213864,65,45,44.60534634,3.133771062,1,3.11098,11.40692667,10.40692667,55.05378631
0.44892306,-0.44892306,0.18,-0.04,9.7,0,282.855351,65,45,44.60534634,3.094103074,1,3.11098,11.40692667,10.40692667,57.72285807
0.457793182,-0.457793182,0.18,-0.04,10.4,0,315.1026764,65,45,44.60534634,3.133771062,1,3.11098,11.40692667,10.40692667,68.36323905
0.442315623,-0.442315623,0.18,-0.04,12.2,0.117984306,339.7368271,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,90.57787314
0.405513688,-0.405513688,0.18,-0.04,14.1,0.128934889,352.9543769,65,45,44.60534634,3.361569745,1,3.11098,11.40692667,10.40692667,122.0570829
0.368047705,-0.368047705,0.18,-0.04,15,0.184245147,347.8636338,65,45,44.60534634,3.422078,1,3.11098,11.40692667,10.40692667,166.0759667
0.325951416,-0.325951416,0.18,-0.04,16.2,0.294668505,310.0419543,65,45,44.60534634,3.506227459,1,3.11098,11.40692667,10.40692667,190.5618665
0.279842605,-0.279842605,0.18,-0.04,16.6,0.264529482,206.8607983,65,45,44.60534634,3.535204545,1,3.11098,11.40692667,10.40692667,183.4399666
0.254209171,-0.254209171,0.18,-0.04,17.1,0.282084872,142.0935608,65,45,44.60534634,3.572106472,1,3.11098,11.40692667,10.40692667,181.968185
0.242963564,-0.242963564,0.18,-0.04,17.3,0.225678778,101.6949274,65,45,44.60534634,3.587083857,1,3.11098,11.40692667,10.40692667,177.377153
0.247178967,-0.247178967,0.18,-0.04,17.3,0.157767285,73.3377386,65,45,44.60534634,3.587083857,1,3.11098,11.40692667,10.40692667,184.3677108
0.262388549,-0.262388549,0.18,-0.04,16.9,0.254670955,69.47196111,65,45,44.60534634,3.557253638,1,3.11098,11.40692667,10.40692667,187.8331266
0.283539522,-0.283539522,0.18,-0.04,16.6,0.270890901,63.70879024,65,45,44.60534634,3.535204545,1,3.11098,11.40692667,10.40692667,191.3396149
0.326540779,-0.326540779,0.18,-0.04,14.9,0.166850928,51.94749432,65,45,44.60534634,3.415247505,1,3.11098,11.40692667,10.40692667,157.6661524
0.385632765,-0.385632765,0.18,-0.04,13.9,0.15520391,54.40319023,65,45,44.60534634,3.348412916,1,3.11098,11.40692667,10.40692667,127.5676565
0.40958854,-0.40958854,0.18,-0.04,12.7,0.050561094,71.699881,65,45,44.60534634,3.271585086,1,3.11098,11.40692667,10.40692667,105.9555359
0.423267208,-0.423267208,0.18,-0.04,12,0,98.85877833,65,45,44.60534634,3.228375472,1,3.11098,11.40692667,10.40692667,106.6008292
0.427952961,-0.427952961,0.18,-0.04,11.6,0,115.3032344,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,103.934399
0.401718682,-0.401718682,0.18,-0.04,11.6,0,122.9200537,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,112.406447
0.359121844,-0.359121844,0.18,-0.04,11.6,0,157.384026,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,92.6207997
0.348959256,-0.348959256,0.18,-0.04,11,0,199.6208012,65,45,44.60534634,3.168590741,1,3.11098,11.40692667,10.40692667,74.42364194
0.346113052,-0.346113052,0.18,-0.04,11.4,0,239.52839,65,45,44.60534634,3.19223694,1,3.11098,11.40692667,10.40692667,58.84031806
0.358855615,-0.358855615,0.18,-0.04,10.3,0,275.6891386,65,45,44.60534634,3.128042048,1,3.11098,11.40692667,10.40692667,55.19932691
0.370038056,-0.370038056,0.18,-0.04,10.4,0,299.6579476,65,45,44.60534634,3.133771062,1,3.11098,11.40692667,10.40692667,53.72041684
0.398638874,-0.398638874,0.18,-0.04,12.3,0,320.112405,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,55.05378631
0.437311109,-0.437311109,0.18,-0.04,12.4,0,314.1632754,65,45,44.60534634,3.252925856,1,3.11098,11.40692667,10.40692667,57.72285807
0.466132667,-0.466132667,0.18,-0.04,13.5,0,302.1025998,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,68.36323905
0.466279971,-0.466279971,0.18,-0.04,13.7,0.013069202,301.0340585,65,45,44.60534634,3.335358674,1,3.11098,11.40692667,10.40692667,90.57787314
0.450632779,-0.450632779,0.18,-0.04,14.5,0.023136508,312.8545338,65,45,44.60534634,3.38819604,1,3.11098,11.40692667,10.40692667,122.0570829
0.42875526,-0.42875526,0.18,-0.04,15.6,0.053156359,336.8906721,65,45,44.60534634,3.4636417,1,3.11098,11.40692667,10.40692667,166.0759667
0.392793084,-0.392793084,0.18,-0.04,15.8,0.104172394,328.8152907,65,45,44.60534634,3.477721545,1,3.11098,11.40692667,10.40692667,190.5618665
0.360345518,-0.360345518,0.18,-0.04,16.2,0.055996256,247.2204877,65,45,44.60534634,3.506227459,1,3.11098,11.40692667,10.40692667,183.4399666
0.335581796,-0.335581796,0.18,-0.04,17.1,0.104794319,201.9282302,65,45,44.60534634,3.572106472,1,3.11098,11.40692667,10.40692667,181.968185
0.318336404,-0.318336404,0.18,-0.04,16.4,0.115075866,168.3192304,65,45,44.60534634,3.520656379,1,3.11098,11.40692667,10.40692667,177.377153
0.307231263,-0.307231263,0.18,-0.04,16.4,0.128423467,137.6023041,65,45,44.60534634,3.520656379,1,3.11098,11.40692667,10.40692667,184.3677108
0.316095168,-0.316095168,0.18,-0.04,15.6,0.285930393,127.0986636,65,45,44.60534634,3.4636417,1,3.11098,11.40692667,10.40692667,187.8331266
0.339015689,-0.339015689,0.18,-0.04,14.6,0.271690254,111.9827516,65,45,44.60534634,3.394918651,1,3.11098,11.40692667,10.40692667,191.3396149
0.375803649,-0.375803649,0.18,-0.04,14,0.124444523,92.0838215,65,45,44.60534634,3.354978431,1,3.11098,11.40692667,10.40692667,157.6661524
0.424143363,-0.424143363,0.18,-0.04,13.4,0.098488855,87.76323419,65,45,44.60534634,3.315967054,1,3.11098,11.40692667,10.40692667,127.5676565
0.458488396,-0.458488396,0.18,-0.04,12.9,0.025501469,99.88327676,65,45,44.60534634,3.284143954,1,3.11098,11.40692667,10.40692667,105.9555359
0.447963648,-0.447963648,0.18,-0.04,12.2,0,123.0088062,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,106.6008292
0.426564881,-0.426564881,0.18,-0.04,11.7,0,144.7984785,65,45,44.60534634,3.210204503,1,3.11098,11.40692667,10.40692667,103.934399
0.402387184,-0.402387184,0.18,-0.04,11.5,0,162.8662269,65,45,44.60534634,3.198203738,1,3.11098,11.40692667,10.40692667,112.406447
0.371867506,-0.371867506,0.18,-0.04,11.6,0,204.079179,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,92.6207997
0.353952544,-0.353952544,0.18,-0.04,12,0,252.0170065,65,45,44.60534634,3.228375472,1,3.11098,11.40692667,10.40692667,74.42364194
0.33487719,-0.33487719,0.18,-0.04,11.1,0,287.8964991,65,45,44.60534634,3.174469388,1,3.11098,11.40692667,10.40692667,58.84031806
0.315666594,-0.315666594,0.18,-0.04,11.6,0,315.4349915,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,55.19932691
0.307954551,-0.307954551,0.18,-0.04,11.9,0,334.7265887,65,45,44.60534634,3.222295669,1,3.11098,11.40692667,10.40692667,53.72041684
0.319592552,-0.319592552,0.18,-0.04,11.6,0,339.1165522,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,55.05378631
0.350652144,-0.350652144,0.18,-0.04,11.6,0,336.4520519,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,57.72285807
0.374747481,-0.374747481,0.18,-0.04,11.6,0,346.2572946,65,45,44.60534634,3.204192884,1,3.11098,11.40692667,10.40692667,68.36323905
0.385402994,-0.385402994,0.18,-0.04,12.5,0.01716188,358.7958365,65,45,44.60534634,3.259121905,1,3.11098,11.40692667,10.40692667,90.57787314
0.373700004,-0.373700004,0.18,-0.04,13,0.057680044,378.6651877,65,45,44.60534634,3.290459615,1,3.11098,11.40692667,10.40692667,122.0570829
0.354862875,-0.354862875,0.18,-0.04,13.5,0.130933886,395.1802832,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,166.0759667
0.330645991,-0.330645991,0.18,-0.04,13.9,0.200776034,380.388295,65,45,44.60534634,3.348412916,1,3.11098,11.40692667,10.40692667,190.5618665
0.310974351,-0.310974351,0.18,-0.04,14.3,0.135501419,290.0800573,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,183.4399666
0.30213391,-0.30213391,0.18,-0.04,14.6,0.230189722,235.8868891,65,45,44.60534634,3.394918651,1,3.11098,11.40692667,10.40692667,181.968185
0.297969891,-0.297969891,0.18,-0.04,14.3,0.287691395,201.0888263,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,177.377153
0.297570704,-0.297570704,0.18,-0.04,14.4,0.128884671,174.9539145,65,45,44.60534634,3.3815,1,3.11098,11.40692667,10.40692667,184.3677108
0.312240049,-0.312240049,0.18,-0.04,14.3,0.127957177,168.411085,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,187.8331266
0.33457772,-0.33457772,0.18,-0.04,13.9,0.154968154,153.2248525,65,45,44.60534634,3.348412916,1,3.11098,11.40692667,10.40692667,191.3396149
0.384948465,-0.384948465,0.18,-0.04,13.5,0.079894067,125.1749597,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,157.6661524
0.439819851,-0.439819851,0.18,-0.04,11.5,0.081225638,111.4031335,65,45,44.60534634,3.198203738,1,3.11098,11.40692667,10.40692667,127.5676565
0.476503908,-0.476503908,0.18,-0.04,10.1,0.031301394,128.7644066,65,45,44.60534634,3.11664663,1,3.11098,11.40692667,10.40692667,105.9555359
0.477603194,-0.477603194,0.18,-0.04,8.6,0,174.7013627,65,45,44.60534634,3.033757092,1,3.11098,11.40692667,10.40692667,106.6008292
0.46688425,-0.46688425,0.18,-0.04,8.7,0,223.7875376,65,45,44.60534634,3.039145648,1,3.11098,11.40692667,10.40692667,103.934399
0.460435602,-0.460435602,0.18,-0.04,8.1,0,266.3685278,65,45,44.60534634,3.007098418,1,3.11098,11.40692667,10.40692667,112.4027661
0.453009743,-0.453009743,0.18,-0.04,9,0,337.7847876,65,45,44.60534634,3.055426786,1,3.11098,11.40692667,10.40692667,92.73343174
0.449676626,-0.449676626,0.18,-0.04,9,0,404.0065082,65,45,44.60534634,3.055426786,1,3.11098,11.40692667,10.40692667,74.70939051
0.448737629,-0.448737629,0.18,-0.04,9.2,0,439.356282,65,45,44.60534634,3.066378136,1,3.11098,11.40692667,10.40692667,59.76682026
0.452699845,-0.452699845,0.18,-0.04,8.6,0,464.4308239,65,45,44.60534634,3.033757092,1,3.11098,11.40692667,10.40692667,55.85973582
0.455815157,-0.455815157,0.18,-0.04,8.8,0,480.754514,65,45,44.60534634,3.044553381,1,3.11098,11.40692667,10.40692667,50.83218475
0.46547245,-0.46547245,0.18,-0.04,8.4,0,506.5210787,65,45,44.60534634,3.023037102,1,3.11098,11.40692667,10.40692667,48.99155702
0.477340038,-0.477340038,0.18,-0.04,8.7,0,551.7467962,65,45,44.60534634,3.039145648,1,3.11098,11.40692667,10.40692667,55.66806492
0.480407814,-0.480407814,0.18,-0.04,9.2,0,563.6620619,65,45,44.60534634,3.066378136,1,3.11098,11.40692667,10.40692667,64.00654896
0.471015924,-0.471015924,0.18,-0.04,11.4,0.024779051,561.5847601,65,45,44.60534634,3.19223694,1,3.11098,11.40692667,10.40692667,79.83989443
0.435158521,-0.435158521,0.18,-0.04,12.3,0.065997602,512.7040365,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,110.4837633
0.387800595,-0.387800595,0.18,-0.04,13.5,0.244426194,466.5555036,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,170.0517883
0.345690575,-0.345690575,0.18,-0.04,13.1,0.228984435,431.4298369,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,225.4585184
0.304708543,-0.304708543,0.18,-0.04,13.5,0.056006343,403.2123092,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,235.7122198
0.282114854,-0.282114854,0.18,-0.04,14.6,0.097741902,395.8637963,65,45,44.60534634,3.394918651,1,3.11098,11.40692667,10.40692667,225.6217775
0.265879931,-0.265879931,0.18,-0.04,14.7,0.144250244,342.1800671,65,45,44.60534634,3.401667992,1,3.11098,11.40692667,10.40692667,215.8715701
0.269451768,-0.269451768,0.18,-0.04,14.6,0.059838128,296.8266821,65,45,44.60534634,3.394918651,1,3.11098,11.40692667,10.40692667,190.475238
0.284715492,-0.284715492,0.18,-0.04,14.3,0.053216251,271.1472944,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,161.3475218
0.325783199,-0.325783199,0.18,-0.04,13.8,0.069585053,261.0468399,65,45,44.60534634,3.341873047,1,3.11098,11.40692667,10.40692667,163.321974
0.404539328,-0.404539328,0.18,-0.04,14,0.060766682,237.4174947,65,45,44.60534634,3.354978431,1,3.11098,11.40692667,10.40692667,156.0694961
0.480243335,-0.480243335,0.18,-0.04,13.4,0.116639973,214.1757289,65,45,44.60534634,3.315967054,1,3.11098,11.40692667,10.40692667,145.3124116
0.51530229,-0.51530229,0.18,-0.04,12.9,0.044663575,202.5543389,65,45,44.60534634,3.284143954,1,3.11098,11.40692667,10.40692667,123.217144
0.507227035,-0.507227035,0.18,-0.04,12.5,0,181.7034718,65,45,44.60534634,3.259121905,1,3.11098,11.40692667,10.40692667,123.2732245
0.493413557,-0.493413557,0.18,-0.04,12.3,0,178.451743,65,45,44.60534634,3.246753321,1,3.11098,11.40692667,10.40692667,131.6850586
0.472753478,-0.472753478,0.18,-0.04,11.7,0,211.0174529,65,45,44.60534634,3.210204503,1,3.11098,11.40692667,10.40692667,135.5442025
0.434301903,-0.434301903,0.18,-0.04,11.7,0,277.5090833,65,45,44.60534634,3.210204503,1,3.11098,11.40692667,10.40692667,117.8677105
0.405580348,-0.405580348,0.18,-0.04,12.1,0,354.0709188,65,45,44.60534634,3.234478261,1,3.11098,11.40692667,10.40692667,94.00963503
0.350751566,-0.350751566,0.18,-0.04,11.8,0,377.9190332,65,45,44.60534634,3.216238722,1,3.11098,11.40692667,10.40692667,62.53289916
0.310247367,-0.310247367,0.18,-0.04,10.7,0,391.6612381,65,45,44.60534634,3.151084715,1,3.11098,11.40692667,10.40692667,55.81403038
0.294680271,-0.294680271,0.18,-0.04,10.6,0,409.4484423,65,45,44.60534634,3.145292279,1,3.11098,11.40692667,10.40692667,52.91690261
0.285231085,-0.285231085,0.18,-0.04,10.3,0,430.7950857,65,45,44.60534634,3.128042048,1,3.11098,11.40692667,10.40692667,54.45154982
0.276948962,-0.276948962,0.18,-0.04,10.9,0,436.6838732,65,45,44.60534634,3.162733826,1,3.11098,11.40692667,10.40692667,57.22730768
0.269161665,-0.269161665,0.18,-0.04,10.8,0,445.0670664,65,45,44.60534634,3.156898524,1,3.11098,11.40692667,10.40692667,66.73030808
0.257215819,-0.257215819,0.18,-0.04,11.9,0.067976882,448.2422545,65,45,44.60534634,3.222295669,1,3.11098,11.40692667,10.40692667,84.75165863
0.233720918,-0.233720918,0.18,-0.04,12.7,0.140672368,461.3667449,65,45,44.60534634,3.271585086,1,3.11098,11.40692667,10.40692667,90.3243785
0.209322952,-0.209322952,0.18,-0.04,13.1,0.307670529,461.2333206,65,45,44.60534634,3.296799615,1,3.11098,11.40692667,10.40692667,89.829342
0.195031401,-0.195031401,0.18,-0.04,13.5,0.503854431,435.1058052,65,45,44.60534634,3.322405825,1,3.11098,11.40692667,10.40692667,83.16717345
0.180445863,-0.180445863,0.18,-0.04,13.9,0.301878685,336.9772688,65,45,44.60534634,3.348412916,1,3.11098,11.40692667,10.40692667,72.48324162
0.175791408,-0.175791408,0.18,-0.04,14.2,0.336468774,273.6210207,65,45,44.60534634,3.368187008,1,3.11098,11.40692667,10.40692667,72.08188738
0.178050711,-0.178050711,0.18,-0.04,13.9,0.508830281,227.9735803,65,45,44.60534634,3.348412916,1,3.11098,11.40692667,10.40692667,75.00320569
0.181228063,-0.181228063,0.18,-0.04,14.2,0.260716838,193.2911845,65,45,44.60534634,3.368187008,1,3.11098,11.40692667,10.40692667,96.56087476
0.190154966,-0.190154966,0.18,-0.04,13.8,0.285099423,182.0216517,65,45,44.60534634,3.341873047,1,3.11098,11.40692667,10.40692667,106.1777739
0.211764161,-0.211764161,0.18,-0.04,13.2,0.293142704,163.405732,65,45,44.60534634,3.303164093,1,3.11098,11.40692667,10.40692667,102.6871656
0.263984867,-0.263984867,0.18,-0.04,12.9,0.161627287,136.6547152,65,45,44.60534634,3.284143954,1,3.11098,11.40692667,10.40692667,86.64663286
0.329978997,-0.329978997,0.18,-0.04,12.2,0.126681184,124.1359239,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,82.18203955
0.374974777,-0.374974777,0.18,-0.04,11.3,0.030510655,133.8105842,65,45,44.60534634,3.186292365,1,3.11098,11.40692667,10.40692667,84.80907412
0.386876605,-0.386876605,0.18,-0.04,11.2,0,158.1889758,65,45,44.60534634,3.180369888,1,3.11098,11.40692667,10.40692667,97.4596742
0.384595664,-0.384595664,0.18,-0.04,11.3,0,184.0033387,65,45,44.60534634,3.186292365,1,3.11098,11.40692667,10.40692667,99.86505071
0.391798173,-0.391798173,0.18,-0.04,11.1,0,201.0310639,65,45,44.60534634,3.174469388,1,3.11098,11.40692667,10.40692667,110.5466412
0.396403621,-0.396403621,0.18,-0.04,10.7,0,247.4365031,65,45,44.60534634,3.151084715,1,3.11098,11.40692667,10.40692667,93.32837925
0.403950771,-0.403950771,0.18,-0.04,10.6,0,306.5596824,65,45,44.60534634,3.145292279,1,3.11098,11.40692667,10.40692667,78.24573049
0.404799232,-0.404799232,0.18,-0.04,10.6,0,358.5303147,65,45,44.60534634,3.145292279,1,3.11098,11.40692667,10.40692667,59.20595518
0.411802863,-0.411802863,0.18,-0.04,10.2,0,393.1591537,65,45,44.60534634,3.122333942,1,3.11098,11.40692667,10.40692667,51.46730764
0.434380393,-0.434380393,0.18,-0.04,10.6,0,405.2844325,65,45,44.60534634,3.145292279,1,3.11098,11.40692667,10.40692667,42.53753256
0.457036761,-0.457036761,0.18,-0.04,11.2,0,407.5336081,65,45,44.60534634,3.180369888,1,3.11098,11.40692667,10.40692667,41.00805692
0.481930387,-0.481930387,0.18,-0.04,10.8,0,395.4871138,65,45,44.60534634,3.156898524,1,3.11098,11.40692667,10.40692667,39.82477285
0.50047102,-0.50047102,0.18,-0.04,10.9,0,371.663084,65,45,44.60534634,3.162733826,1,3.11098,11.40692667,10.40692667,39.73755876
0.504338724,-0.504338724,0.18,-0.04,12.2,0.067048229,358.0678577,65,45,44.60534634,3.240604167,1,3.11098,11.40692667,10.40692667,48.10415418
0.479046678,-0.479046678,0.18,-0.04,14.2,0.134838924,373.6288208,65,45,44.60534634,3.368187008,1,3.11098,11.40692667,10.40692667,64.14762545
0.450046551,-0.450046551,0.18,-0.04,15.8,0.297419892,359.9567238,65,45,44.60534634,3.477721545,1,3.11098,11.40692667,10.40692667,73.57410319
0.424790838,-0.424790838,0.18,-0.04,16.7,0.52420954,335.8034606,65,45,44.60534634,3.54252381,1,3.11098,11.40692667,10.40692667,77.03577373
0.409088357,-0.409088357,0.18,-0.04,17.7,0.388025222,267.7400038,65,45,44.60534634,3.617418605,1,3.11098,11.40692667,10.40692667,86.93038873
0.403134846,-0.403134846,0.18,-0.04,18.2,0.562426628,229.0678883,65,45,44.60534634,3.656066239,1,3.11098,11.40692667,10.40692667,107.7146891
0.404710287,-0.404710287,0.18,-0.04,18.7,0.728208083,161.1181091,65,45,44.60534634,3.695548596,1,3.11098,11.40692667,10.40692667,120.9238799
0.409581073,-0.409581073,0.18,-0.04,19,0.407680476,116.8897994,65,45,44.60534634,3.71965,1,3.11098,11.40692667,10.40692667,115.2572705
0.424631258,-0.424631258,0.18,-0.04,18.6,0.472363035,70.87188275,65,45,44.60534634,3.687584052,1,3.11098,11.40692667,10.40692667,112.6408634
0.447609857,-0.447609857,0.18,-0.04,18.2,0.459153256,56.46660426,65,45,44.60534634,3.656066239,1,3.11098,11.40692667,10.40692667,105.2974906
0.475825859,-0.475825859,0.18,-0.04,17,0.184662872,65.63661919,65,45,44.60534634,3.564664583,1,3.11098,11.40692667,10.40692667,89.61696598
0.500643792,-0.500643792,0.18,-0.04,15.2,0.139101306,101.4944579,65,45,44.60534634,3.435821285,1,3.11098,11.40692667,10.40692667,93.40013514
0.516598365,-0.516598365,0.18,-0.04,15.1,0.01915845,110.2126076,65,45,44.60534634,3.428935872,1,3.11098,11.40692667,10.40692667,101.1672854
0.512147785,-0.512147785,0.18,-0.04,14.3,0,69.45693385,65,45,44.60534634,3.374830375,1,3.11098,11.40692667,10.40692667,101.6426231
0.502497233,-0.502497233,0.18,-0.04,15.1,0,51.56920754,65,45,44.60534634,3.428935872,1,3.11098,11.40692667,10.40692667,92.17502813
0.486248633,-0.486248633,0.18,-0.04,15.6,0,34.95567379,65,45,44.60534634,3.4636417,1,3.11098,11.40692667,10.40692667,80.91941544
0.464488018,-0.464488018,0.18,-0.04,15.9,0,53.46144945,65,45,44.60534634,3.484804481,1,3.11098,11.40692667,10.40692667,66.00103814
0.431243461,-0.431243461,0.18,-0.04,15.5,0,80.79963,65,45,44.60534634,3.456644444,1,3.11098,11.40692667,10.40692667,53.87832803
0.398597811,-0.398597811,0.18,-0.04,15.4,0,99.34493467,65,45,44.60534634,3.449675403,1,3.11098,11.40692667,10.40692667,51.44988483
